Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
11Which,,,,1,unclassified
2We,,,,1,unclassified
5We,,,,1,unclassified
abstract-interpretation,,,,1,unclassified
abstraite,,,,1,unclassified
abstraits,,,,1,unclassified
ad-hoc,,,,1,unclassified
add(x,,,,1,unclassified
aflow.Fixpoint,,,,1,unclassified
aflow.Seq,,,,1,unclassified
Amorim,,,,1,unclassified
approach's,,,,1,unclassified
argument.11,,,,1,unclassified
Assembly/IR-style,,,,1,unclassified
assert(x,,,,1,unclassified
assert(y,,,,1,unclassified
AST_CFG,,,,1,unclassified
AST_Do's,,,,1,unclassified
AUTHOR(S,,,,1,unclassified
Autom,,,,1,unclassified
Azevedo,,,,1,unclassified
Beringer,,,,1,unclassified
big-steps,,,,1,unclassified
BooleanDomain_isfalse,,,,1,unclassified
C-like,,,,1,unclassified
CakeML,,,,1,unclassified
Capretta's,,,,1,unclassified
cases--we,,,,1,unclassified
Cecchetti,,,,1,unclassified
Cezary,,,,1,unclassified
CFGs,,,,1,unclassified
Chifflier,,,,1,unclassified
Chung-Kil,,,,1,unclassified
coalgebraic,,,,1,unclassified
coinductively,,,,1,unclassified
Combinator-Based,,,,1,unclassified
Commun,,,,1,unclassified
communication-based,,,,1,unclassified
compositionality--recursive,,,,1,unclassified
conditional8,,,,1,unclassified
conditions):5,,,,1,unclassified
construct.2,,,,1,unclassified
Coq-level,,,,1,unclassified
Costantini,,,,1,unclassified
Costanzo,,,,1,unclassified
d'analyseurs,,,,1,unclassified
d'interpreteurs,,,,1,unclassified
data-flow,,,,1,unclassified
data-structure,,,,1,unclassified
domain-specific,,,,1,unclassified
EACSL,,,,1,unclassified
effect-internalization,,,,1,unclassified
eK,,,,1,unclassified
endeveavor,,,,1,unclassified
ERROR:U2,,,,1,unclassified
expr,,,,1,unclassified
failT's,,,,1,unclassified
feature7,,,,1,unclassified
Feret,,,,1,unclassified
fix-point,,,,1,unclassified
Fixed-point,,,,1,unclassified
fixpoints,,,,1,unclassified
Formally-Verified,,,,1,unclassified
fuel-based,,,,1,unclassified
function4,,,,1,unclassified
Gaboardi,,,,1,unclassified
Galois-connected,,,,1,unclassified
Gligoric,,,,1,unclassified
Grigore,,,,1,unclassified
h_fail,,,,1,unclassified
handle_sound_failT,,,,1,unclassified
handle_sound_idT,,,,1,unclassified
handle_sound_stateT,,,,1,unclassified
handler's,,,,1,unclassified
handler_sound_failT_case,,,,1,unclassified
handler_sound_stateT_case,,,,1,unclassified
handling--unlike,,,,1,unclassified
handling_sound,,,,1,unclassified
handling_sound_failT,,,,1,unclassified
handling_sound_idT,,,,1,unclassified
hardcode,,,,1,unclassified
Hengchu,,,,1,unclassified
Hiet,,,,1,unclassified
Hiromi,,,,1,unclassified
Honore,,,,1,unclassified
however--we,,,,1,unclassified
Hricu,,,,1,unclassified
HTTP,,,,1,unclassified
Hur,,,,1,unclassified
hyperlinks,,,,1,unclassified
I+R,,,,1,unclassified
I/Otrees,,,,1,unclassified
Ichiro,,,,1,unclassified
if(c,,,,1,unclassified
Imp:3,,,,1,unclassified
